timesteps,Building01::Rede_interna:N_B01::power,Building02::Rede_interna:N_B01::power,Building03::Rede_interna:N_B01::power,Building04::Rede_interna:N_B01::power,Building05::Rede_interna:N_B01::power,Building06::Rede_interna:N_B01::power,Building07::Rede_interna:N_B01::power,Building08::Rede_interna:N_B01::power,Building09::Rede_interna:N_B01::power,Building10::Rede_interna:N_B01::power
2017-05-23 07:30:00,0.045,0.005,0.136,0.067,0.684,0.082,0.044,0.158,0.284,0.052
2017-05-23 08:00:00,0.045,0.034,0.165,0.04,0.815,0.128,0.096,0.11,0.075,0.05
2017-05-23 08:30:00,0.049,0.018,0.181,0.085,0.903,0.264,0.091,0.137,0.047,0.053
2017-05-23 09:00:00,0.03,0.0,0.116,0.088,0.908,0.091,0.127,0.136,0.027,0.077
2017-05-23 09:30:00,0.061,0.0,0.072,0.039,0.217,0.137,0.117,0.164,0.048,0.07
2017-05-23 10:00:00,0.024,0.0,0.079,0.075,0.102,0.113,0.066,0.147,0.025,0.348
2017-05-23 10:30:00,0.06,0.0,0.042,0.099,0.042,0.479,0.363,0.084,0.051,0.071
2017-05-23 11:00:00,0.032,0.0,0.08,0.093,0.126,0.557,1.074,0.036,0.224,0.064
2017-05-23 11:30:00,0.045,0.0,0.097,0.045,0.069,1.035,0.242,0.068,0.051,0.069
2017-05-23 12:00:00,0.522,0.0,0.089,0.076,0.161,0.878,0.066,0.348,0.025,0.059
2017-05-23 12:30:00,0.268,0.0,0.127,0.122,0.22,0.472,0.233,0.297,0.051,0.061
2017-05-23 13:00:00,0.095,0.0,0.112,0.092,0.033,0.471,0.049,0.044,0.025,0.152
2017-05-23 13:30:00,0.065,0.0,0.079,0.062,0.099,0.424,0.036,0.073,0.1,0.106
2017-05-23 14:00:00,0.027,0.0,0.078,0.117,0.022,0.584,0.051,0.031,0.149,0.067
2017-05-23 14:30:00,0.058,0.0,0.041,0.13,0.059,0.553,0.032,0.048,0.259,0.051
2017-05-23 15:00:00,0.037,0.0,0.077,0.053,0.029,0.126,0.05,0.128,0.026,0.063
2017-05-23 15:30:00,0.042,0.0,0.081,0.067,0.047,0.398,0.037,0.06,0.049,0.039
2017-05-23 16:00:00,0.052,0.0,0.1,0.097,0.083,0.133,0.037,0.009,0.025,0.052
2017-05-23 16:30:00,0.027,0.0,0.127,0.262,0.032,0.338,0.049,0.037,0.1,0.052
2017-05-23 17:00:00,0.055,0.0,0.112,0.041,0.089,0.258,0.031,0.042,0.092,0.047
2017-05-23 17:30:00,0.13,0.0,0.078,0.095,0.021,0.083,0.05,0.046,0.102,0.06
2017-05-23 18:00:00,0.056,0.0,0.135,0.477,0.102,0.098,0.037,0.034,0.091,0.059
2017-05-23 18:30:00,0.666,0.0,0.135,0.417,0.028,0.126,0.059,0.062,0.299,0.055
2017-05-23 19:00:00,0.838,0.0,0.161,0.139,0.054,0.158,0.05,0.028,0.127,0.951
2017-05-23 19:30:00,0.091,0.0,0.212,0.129,0.114,0.264,0.051,0.069,0.4,0.416
2017-05-23 20:00:00,0.047,0.0,0.192,0.139,0.041,0.391,0.186,0.42,0.315,0.602
2017-05-23 20:30:00,0.491,0.0,0.365,0.126,0.5,0.267,0.186,0.139,0.193,0.37
2017-05-23 21:00:00,0.56,0.0,0.247,0.126,0.071,0.127,0.181,0.161,0.14,0.249
2017-05-23 21:30:00,0.1,0.006,0.195,0.106,0.123,0.131,0.243,0.195,0.144,0.204
2017-05-23 22:00:00,0.071,0.05,0.186,0.094,0.071,0.295,0.235,0.106,0.173,0.169
2017-05-23 22:30:00,0.043,0.041,0.114,0.094,0.189,0.213,0.291,0.084,0.377,0.139
2017-05-23 23:00:00,0.067,0.031,0.15,0.095,0.075,0.185,0.301,0.095,0.18,0.106
2017-05-23 23:30:00,0.087,0.031,0.106,0.094,0.058,0.142,0.231,0.088,0.168,0.242
2017-05-24 00:00:00,0.072,0.035,0.086,0.097,0.048,0.081,0.243,0.068,0.152,0.17
2017-05-24 00:30:00,0.067,0.03,0.131,0.094,0.045,0.077,0.228,0.166,0.049,0.09
2017-05-24 01:00:00,0.043,0.031,0.089,0.094,0.055,0.108,0.239,0.249,0.049,0.101
2017-05-24 01:30:00,0.043,0.004,0.125,0.095,0.03,0.212,0.255,0.193,0.048,0.1
2017-05-24 02:00:00,0.062,0.014,0.111,0.094,0.087,0.127,0.256,0.173,0.044,0.132
2017-05-24 02:30:00,0.051,0.05,0.068,0.072,0.035,0.114,0.276,0.223,0.271,0.14
2017-05-24 03:00:00,0.042,0.044,0.077,0.038,0.048,0.076,0.283,0.159,0.058,0.041
2017-05-24 03:30:00,0.066,0.029,0.041,0.06,0.051,0.049,0.292,0.177,0.035,0.051
